Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1980;7354.5248
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1981;7537.4097
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1982;7526.248
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1983;7382.0828
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1984;7068.6635
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1985;6972.7121
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1986;7128.1065
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1987;6846.4597
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1988;6552.7632
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1989;7030.2754
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1990;6229.4842
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1991;4487.1382
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1992;4203.7598
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1993;4672.9977
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1994;5136.3088
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1995;5886.4712
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1996;6376.5961
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1997;5625.7339
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1998;6048.5273
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1999;6750.8036
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2000;7153.5394
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2001;7681.4816
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2002;7971.8137
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2003;8361.506
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2004;8779.0888
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2005;9227.2752
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2006;9693.0499
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2007;10216.304
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2008;10940.8733
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2009;11270.0798
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2010;11640.9361
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2011;11762.7144
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2012;11753.5895
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2013;11699.1749
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2014;11738.872
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2015;11836.7476
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2016;12131.5236
Albania;"agdpro_pall_992_i_AL
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;2017;12448.805
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1980;20431.8444
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1981;20342.6033
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1982;20886.5492
Algeria;"agdpro_pall_992_i_DZ
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2017)
";pall;1983;21223.7555
